STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,GFS_STO,SECTOR,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2023,3.46797532800764,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2024,4.43932221210476,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2025,3.10809648297702,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2026,2.70925596653415,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2027,2.35925596653419,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2028,2.12633048368539,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2029,1.9104795179875,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SGP,GNLB_S13_POGDP_PT,A,2030,1.94462855228967,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1991,61.517982019091,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1992,58.0137329944776,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1993,57.0582111902018,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1994,56.5123326879413,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1995,55.1324942216362,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1996,56.9364096895824,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1997,56.3215219874037,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1998,56.4391809343463,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,1999,55.831077312965,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2000,55.3486315658374,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2001,53.1113261662483,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2002,51.2245206030359,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2003,51.7149562635809,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2004,51.8421181138194,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2005,53.2569307720505,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2006,52.3271057985905,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2007,51.8320056398667,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2008,51.2605277379194,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2009,50.7884005914321,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2010,49.6010433860038,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2011,48.6922565945902,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2012,49.0543550199423,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2013,49.733244046743,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2014,48.8689006591373,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2015,49.086443283472,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2016,50.3774471003808,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2017,50.5365549361174,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2018,50.4406701191355,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2019,49.2262090396628,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2020,48.8467150954895,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2021,49.1683463276336,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2022,49.3170105640674,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2023,48.2768960150489,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2024,47.5789693767881,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2025,47.6587742185063,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2026,47.0100326005158,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2027,47.1676041593231,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2028,47.3667439357154,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2029,47.5587704513362,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G1_S13_POGDP_PT,A,2030,47.5587704513363,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1994,68.5521504729575,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1995,68.6932442567644,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1996,68.9342872925857,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1997,67.7017496788463,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1998,65.4001765624611,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,1999,60.2791407235585,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2000,50.4385008977592,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2001,51.9862790563977,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2002,49.8402298201563,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2003,49.4448824872937,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2004,48.665952343713,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2005,48.8975367314093,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2006,43.84023860152,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2007,39.1989456951483,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2008,37.9524233366049,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2009,41.1925207610401,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2010,38.5931183151749,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2011,37.6700117711617,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2012,37.9925869144676,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2013,40.7769457678577,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2014,45.6864680323721,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2015,44.4647236450752,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2016,42.8831627018843,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2017,41.6292140479997,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2018,39.9301608656804,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2019,35.7800900230255,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2020,40.20411521977,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2021,37.0045000147663,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2022,33.91114629888,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2023,31.8140567754164,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2024,32.9886677447448,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2025,34.1630930069887,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2026,35.5747232460227,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2027,35.8287390053914,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2028,35.3028299052944,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2029,34.4569403296657,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63G_S13_POGDP_PT,A,2030,33.5109456915187,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1994,50.6793138454168,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1995,44.4837704225847,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1996,46.190496134975,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1997,49.8294238593712,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1998,50.5034299546744,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,1999,43.4248771689562,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2000,24.5702068478791,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2001,30.5063430619167,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2002,29.3875726110239,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2003,29.4050514361019,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2004,28.6477003070787,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2005,26.5651951555228,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2006,20.7936554269945,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2007,15.5605674285619,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2008,13.6391604284712,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2009,14.5018478491397,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2010,13.3164334985023,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2011,11.640736910892,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2012,11.2447190827213,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2013,12.1182104696587,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2014,12.1885143702825,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2015,12.1569553403786,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2016,9.93145375809193,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2017,7.34648360674729,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2018,7.14656025310198,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2019,5.6684594002209,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2020,9.47085044350974,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2021,8.67814373468001,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2022,9.00155852015374,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2023,8.22947437543412,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2024,10.2789396213412,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2025,11.9925795064273,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2026,14.1669900050995,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2027,15.1883668783276,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2028,15.4047147792772,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2029,15.2695846727946,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,G63N_S13_POGDP_PT,A,2030,15.0079446242083,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1991,0.284277794778929,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1992,-8.51293961367512,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1993,-10.8751370720234,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1994,-8.77457092589963,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1995,-7.00899918160625,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1996,-3.10734318990466,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1997,-1.57021843608998,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1998,0.821768197008907,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,1999,0.597698329780175,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2000,3.10759618478272,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2001,1.37425023475078,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2002,-1.45600395171441,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2003,-1.24516456221011,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2004,0.166172090024508,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2005,2.08245149595491,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2006,2.19502877146071,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2007,3.36797866029011,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2008,1.87291800135206,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2009,-0.889133564070051,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2010,-0.143713357176686,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2011,-0.407496510623872,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2012,-1.19140984213967,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2013,-1.62999714058643,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2014,-1.84072018177112,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2015,-0.271594748774266,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2016,0.861864673587536,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2017,1.28938863599902,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2018,0.67256375636088,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2019,0.440197539243181,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2020,-3.18014385016124,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2021,-0.148548477599598,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2022,1.00278264188508,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2023,-0.630275457999244,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2024,-1.71968832452946,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2025,-1.37234380268387,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2026,-1.7531508576186,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2027,-0.661149428619845,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2028,-0.228535431629508,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2029,-0.00340089607405553,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GNLB_S13_POGDP_PT,A,2030,-0.00340089607402262,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GPB_S13_POGDP_PT,A,1991,1.7349123996163,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GPB_S13_POGDP_PT,A,1992,-6.92826729894757,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GPB_S13_POGDP_PT,A,1993,-9.90416215065894,0,,,,,,,M,OL
dataflow,IMF.FAD:FM_2025_OCT_VINTAGE(1.0.0),R,SWE,GPB_S13_POGDP_PT,A,1994,-6.8367356668943,0,,,,,,,M,OL
